2025-02-19 00:16:15,280 - anomaly.module - INFO - Initial learning started at 2025-02-18 20:16:15.280886+00:00
2025-02-19 00:16:23,885 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 16, 20, 413939, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.025, 'cpu_speed': 2602.2138671875, 'cpu_temperature': 50.0, 'cpu_fan_speed': 3070, 'ram_usage': 0.6920000000000001, 'vram_usage': 0.10791015625, 'gpu_usage': 14.0, 'gpu_temperature': 45.0, 'gpu_fan_speed': 2807, 'disk_read_bytes': 986205657600, 'disk_write_bytes': 627531581952, 'network_bytes_sent': 747763588, 'network_bytes_received': 6960462140, 'network_packets_sent': 2096162, 'network_packets_received': 5948285}
2025-02-19 00:17:10,411 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 6, 516908, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.012, 'cpu_speed': 2601.924072265625, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2658, 'ram_usage': 0.6759999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2597, 'disk_read_bytes': 986261923328, 'disk_write_bytes': 627541564928, 'network_bytes_sent': 747834158, 'network_bytes_received': 6960529464, 'network_packets_sent': 2096346, 'network_packets_received': 5948474}
2025-02-19 00:17:14,882 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 10, 920380, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.008, 'cpu_speed': 1200.9193115234375, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2504, 'ram_usage': 0.6759999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2504, 'disk_read_bytes': 986261943808, 'disk_write_bytes': 627541952000, 'network_bytes_sent': 747834322, 'network_bytes_received': 6960529743, 'network_packets_sent': 2096349, 'network_packets_received': 5948478}
2025-02-19 00:17:19,063 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 15, 396376, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.008, 'cpu_speed': 1200.9437255859375, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2501, 'disk_read_bytes': 986262992384, 'disk_write_bytes': 627542843904, 'network_bytes_sent': 747834572, 'network_bytes_received': 6960530013, 'network_packets_sent': 2096353, 'network_packets_received': 5948482}
2025-02-19 00:17:23,856 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 19, 574542, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.012, 'cpu_speed': 1301.0096435546875, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6759999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2504, 'disk_read_bytes': 986263168512, 'disk_write_bytes': 627543318528, 'network_bytes_sent': 747835695, 'network_bytes_received': 6960555816, 'network_packets_sent': 2096368, 'network_packets_received': 5948508}
2025-02-19 00:17:28,394 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 24, 367565, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.004, 'cpu_speed': 1200.8751220703125, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.674, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2513, 'disk_read_bytes': 986263217664, 'disk_write_bytes': 627543676928, 'network_bytes_sent': 747835695, 'network_bytes_received': 6960555816, 'network_packets_sent': 2096368, 'network_packets_received': 5948508}
2025-02-19 00:17:32,934 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 28, 897664, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.012, 'cpu_speed': 1200.908203125, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2510, 'disk_read_bytes': 986263270912, 'disk_write_bytes': 627544056832, 'network_bytes_sent': 747837142, 'network_bytes_received': 6960566105, 'network_packets_sent': 2096382, 'network_packets_received': 5948523}
2025-02-19 00:17:37,572 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 33, 435231, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.028999999999999998, 'cpu_speed': 1501.1112060546875, 'cpu_temperature': 47.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.674, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2501, 'disk_read_bytes': 986265355264, 'disk_write_bytes': 627548388352, 'network_bytes_sent': 747841068, 'network_bytes_received': 6960572221, 'network_packets_sent': 2096405, 'network_packets_received': 5948546}
2025-02-19 00:17:42,626 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 38, 83451, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.006, 'cpu_speed': 2601.969482421875, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.674, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2501, 'disk_read_bytes': 986265392128, 'disk_write_bytes': 627548957184, 'network_bytes_sent': 747842034, 'network_bytes_received': 6960578731, 'network_packets_sent': 2096414, 'network_packets_received': 5948559}
2025-02-19 00:17:47,076 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 43, 139495, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.023, 'cpu_speed': 1300.9656982421875, 'cpu_temperature': 40.0, 'cpu_fan_speed': 2489, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2507, 'disk_read_bytes': 986265728000, 'disk_write_bytes': 627549457408, 'network_bytes_sent': 747842143, 'network_bytes_received': 6960578853, 'network_packets_sent': 2096416, 'network_packets_received': 5948561}
2025-02-19 00:17:51,584 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 47, 589720, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.019, 'cpu_speed': 1301.0107421875, 'cpu_temperature': 40.0, 'cpu_fan_speed': 2504, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986265814016, 'disk_write_bytes': 627549832704, 'network_bytes_sent': 747842664, 'network_bytes_received': 6960579279, 'network_packets_sent': 2096423, 'network_packets_received': 5948566}
2025-02-19 00:17:56,174 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 52, 100353, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.019, 'cpu_speed': 1200.94775390625, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2504, 'disk_read_bytes': 986266006528, 'disk_write_bytes': 627550233088, 'network_bytes_sent': 747843369, 'network_bytes_received': 6960584362, 'network_packets_sent': 2096428, 'network_packets_received': 5948573}
2025-02-19 00:18:00,817 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 17, 56, 691245, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.013000000000000001, 'cpu_speed': 1200.889404296875, 'cpu_temperature': 40.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2504, 'disk_read_bytes': 986266244096, 'disk_write_bytes': 627550726656, 'network_bytes_sent': 747844120, 'network_bytes_received': 6960584943, 'network_packets_sent': 2096437, 'network_packets_received': 5948578}
2025-02-19 00:18:05,261 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 1, 330441, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.012, 'cpu_speed': 1200.90478515625, 'cpu_temperature': 40.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2492, 'disk_read_bytes': 986266276864, 'disk_write_bytes': 627551681536, 'network_bytes_sent': 747844284, 'network_bytes_received': 6960585230, 'network_packets_sent': 2096441, 'network_packets_received': 5948582}
2025-02-19 00:18:09,914 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 5, 776075, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.021, 'cpu_speed': 1200.93115234375, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2489, 'ram_usage': 0.672, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2507, 'disk_read_bytes': 986266620928, 'disk_write_bytes': 627552195584, 'network_bytes_sent': 747844666, 'network_bytes_received': 6960585640, 'network_packets_sent': 2096445, 'network_packets_received': 5948587}
2025-02-19 00:18:14,166 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 10, 430439, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.017, 'cpu_speed': 1200.888916015625, 'cpu_temperature': 40.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2504, 'disk_read_bytes': 986266702848, 'disk_write_bytes': 627552693760, 'network_bytes_sent': 747844774, 'network_bytes_received': 6960585640, 'network_packets_sent': 2096447, 'network_packets_received': 5948587}
2025-02-19 00:18:18,614 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 14, 680500, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.019, 'cpu_speed': 1300.9852294921875, 'cpu_temperature': 40.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.672, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986266764288, 'disk_write_bytes': 627553145344, 'network_bytes_sent': 747844969, 'network_bytes_received': 6960585778, 'network_packets_sent': 2096450, 'network_packets_received': 5948589}
2025-02-19 00:18:23,155 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 19, 129055, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.023, 'cpu_speed': 1301.0, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986267165696, 'disk_write_bytes': 627553933312, 'network_bytes_sent': 747845513, 'network_bytes_received': 6960586120, 'network_packets_sent': 2096458, 'network_packets_received': 5948593}
2025-02-19 00:18:27,991 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 23, 670047, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.019, 'cpu_speed': 1901.46142578125, 'cpu_temperature': 40.0, 'cpu_fan_speed': 2492, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986268591104, 'disk_write_bytes': 627554399232, 'network_bytes_sent': 747845785, 'network_bytes_received': 6960586399, 'network_packets_sent': 2096462, 'network_packets_received': 5948597}
2025-02-19 00:18:32,565 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 28, 508856, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.013000000000000001, 'cpu_speed': 2601.937255859375, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2504, 'disk_read_bytes': 986268791808, 'disk_write_bytes': 627554947072, 'network_bytes_sent': 747846486, 'network_bytes_received': 6960587101, 'network_packets_sent': 2096472, 'network_packets_received': 5948606}
2025-02-19 00:18:37,213 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 33, 66932, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.021, 'cpu_speed': 1501.10791015625, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.766719818115234, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2501, 'disk_read_bytes': 986269004800, 'disk_write_bytes': 627555467776, 'network_bytes_sent': 747850728, 'network_bytes_received': 6960625903, 'network_packets_sent': 2096503, 'network_packets_received': 5948650}
2025-02-19 00:18:41,381 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 37, 724563, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.016, 'cpu_speed': 1601.23193359375, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.085693359375, 'gpu_usage': 11.408138275146484, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986269025280, 'disk_write_bytes': 627555995136, 'network_bytes_sent': 747854867, 'network_bytes_received': 6960633790, 'network_packets_sent': 2096520, 'network_packets_received': 5948667}
2025-02-19 00:18:45,252 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 41, 895736, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.033, 'cpu_speed': 2601.990234375, 'cpu_temperature': 43.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.674, 'vram_usage': 0.093994140625, 'gpu_usage': 7.0, 'gpu_temperature': 41.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986269209600, 'disk_write_bytes': 627556697600, 'network_bytes_sent': 747873792, 'network_bytes_received': 6960642714, 'network_packets_sent': 2096544, 'network_packets_received': 5948692}
2025-02-19 00:18:49,378 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 45, 767542, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.015, 'cpu_speed': 2602.046630859375, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6759999999999999, 'vram_usage': 0.094482421875, 'gpu_usage': 9.0, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986269295616, 'disk_write_bytes': 627557338112, 'network_bytes_sent': 747893401, 'network_bytes_received': 6960658185, 'network_packets_sent': 2096570, 'network_packets_received': 5948731}
2025-02-19 00:18:53,800 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 49, 894514, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.025, 'cpu_speed': 1801.336181640625, 'cpu_temperature': 47.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.675, 'vram_usage': 0.093505859375, 'gpu_usage': 12.070751190185547, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986295049216, 'disk_write_bytes': 627558362624, 'network_bytes_sent': 747893891, 'network_bytes_received': 6960658641, 'network_packets_sent': 2096577, 'network_packets_received': 5948737}
2025-02-19 00:18:58,438 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 54, 314818, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.012, 'cpu_speed': 1200.9012451171875, 'cpu_temperature': 45.0, 'cpu_fan_speed': 2492, 'ram_usage': 0.6729999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 9.0, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986324129280, 'disk_write_bytes': 627561168896, 'network_bytes_sent': 747911597, 'network_bytes_received': 6960712368, 'network_packets_sent': 2096636, 'network_packets_received': 5948817}
2025-02-19 00:19:03,417 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 18, 58, 951862, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.006, 'cpu_speed': 2602.15771484375, 'cpu_temperature': 46.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.6759999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 9.0, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986334560768, 'disk_write_bytes': 627562297856, 'network_bytes_sent': 747918266, 'network_bytes_received': 6960724137, 'network_packets_sent': 2096671, 'network_packets_received': 5948848}
2025-02-19 00:19:07,918 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 19, 3, 919454, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.035, 'cpu_speed': 1601.2091064453125, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6759999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.745548248291016, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2495, 'disk_read_bytes': 986334581248, 'disk_write_bytes': 627563083776, 'network_bytes_sent': 747918597, 'network_bytes_received': 6960724371, 'network_packets_sent': 2096675, 'network_packets_received': 5948852}
2025-02-19 00:19:12,161 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 19, 8, 433673, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.015, 'cpu_speed': 1200.90869140625, 'cpu_temperature': 42.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.675, 'vram_usage': 0.089111328125, 'gpu_usage': 9.0, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2492, 'disk_read_bytes': 986334605824, 'disk_write_bytes': 627563650048, 'network_bytes_sent': 747919090, 'network_bytes_received': 6960725111, 'network_packets_sent': 2096681, 'network_packets_received': 5948857}
2025-02-19 00:19:16,445 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 19, 12, 674497, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.008, 'cpu_speed': 2602.02099609375, 'cpu_temperature': 41.0, 'cpu_fan_speed': 2498, 'ram_usage': 0.675, 'vram_usage': 0.089111328125, 'gpu_usage': 11.745548248291016, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2498, 'disk_read_bytes': 986334740992, 'disk_write_bytes': 627564358656, 'network_bytes_sent': 747922753, 'network_bytes_received': 6960736257, 'network_packets_sent': 2096701, 'network_packets_received': 5948878}
2025-02-19 00:19:20,871 - anomaly.module - INFO - Collected Data - {'timestamp': datetime.datetime(2025, 2, 18, 20, 19, 16, 957878, tzinfo=datetime.timezone.utc), 'cpu_usage': 0.015, 'cpu_speed': 2602.04248046875, 'cpu_temperature': 43.0, 'cpu_fan_speed': 2495, 'ram_usage': 0.6759999999999999, 'vram_usage': 0.089111328125, 'gpu_usage': 11.745548248291016, 'gpu_temperature': 40.0, 'gpu_fan_speed': 2495, 'disk_read_bytes': 986334790144, 'disk_write_bytes': 627564948480, 'network_bytes_sent': 747935528, 'network_bytes_received': 6960775844, 'network_packets_sent': 2096777, 'network_packets_received': 5948958}
